operation,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,input_size,hidden_size,batch_size,time_step
Activations_t1,0,1139,6.656000018119811e-05,98304,0.00016132709748695656,9.052285019350848e-05,4.601002708577023e-05,2.479422020767785e-05,4,512,192,128,1
Cell Update_t1,0,1139,6.45119994878769e-05,49152,0.00018508842626439257,0.00010411230550744222,5.2619543762268996e-05,2.8356576994681364e-05,4,512,192,128,1
Hidden Update_t1,0,1139,4.6080000698566435e-05,49152,0.0002088090222723942,0.000117704538606489,5.920074847167063e-05,3.190373519423457e-05,4,512,192,128,1
h_Gates_t2,0,1139,7.98719972372055e-05,37748736,0.00023271162559871856,0.00013128954947561056,6.593618163779243e-05,3.548589448531556e-05,4,512,192,128,2
Gates_t2,0,1139,0.00021606400609016418,100663296,0.00025691255686270627,0.00014488706035464816,7.28311885426821e-05,3.9194307965376e-05,4,512,192,128,2
Activations_t2,0,1139,4.198399931192398e-05,98304,0.00028023427749362007,0.00015848040456134527,7.915286248890568e-05,4.2601010443369105e-05,4,512,192,128,2
Cell Update_t2,0,1139,6.0416001826524736e-05,49152,0.00030456789914175286,0.00017207708210875694,8.614191780236934e-05,4.6348899230626556e-05,4,512,192,128,2
Hidden Update_t2,0,1139,3.686400130391121e-05,49152,0.0003280622863797853,0.00018567820409742808,9.260152435893853e-05,4.978255792341866e-05,4,512,192,128,2
h_Gates_t3,0,1139,0.0001505279988050461,37748736,0.0003472659841651026,0.00019473321133389732,9.919916963704953e-05,5.333360319415573e-05,4,512,192,128,3
Gates_t3,0,1139,0.00022732800245285034,100663296,0.0003711419007540106,0.00020830988886544333,0.00010589639832816241,5.693561356040487e-05,4,512,192,128,3
Activations_t3,0,1139,8.089599758386612e-05,98304,0.0003955631541817503,0.0002218932330606549,0.00011293710646072437,6.073281466037105e-05,4,512,192,128,3
Cell Update_t3,0,1139,7.27040022611618e-05,49152,0.00041899964161261566,0.00023548018838681628,0.00011935279548215983,6.416665774363959e-05,4,512,192,128,3
Hidden Update_t3,0,1139,3.891199827194214e-05,49152,0.00044299655244070844,0.00024908214370356063,0.00012611090394419947,6.78035047929484e-05,4,512,192,128,3
h_Gates_t0,0,1139,0.0001812479943037033,67108864,3.1431017147457813e-06,2.507779782945363e-06,4.544853635865542e-07,1.808365682138639e-07,4,512,256,128,0
Gates_t0,0,1139,0.00040652799606323244,134217728,2.5419791400443112e-05,1.4842234101308804e-05,6.911977196243264e-06,3.6655801028910424e-06,4,512,256,128,0
Activations_t0,0,1139,0.00019148799777030944,131072,4.583555800826643e-05,2.514390900643093e-05,1.3462436881050976e-05,7.2292121207845195e-06,4,512,256,128,0
Cell Update_t0,0,1139,0.00020684799551963807,65536,6.910866810202272e-05,3.8726697646040975e-05,1.974882691015839e-05,1.0633143545823348e-05,4,512,256,128,0
Hidden Update_t0,0,1139,0.0002037760019302368,65536,9.278907639952036e-05,5.2300319620002256e-05,2.6299858539869866e-05,1.4188898239648227e-05,4,512,256,128,0
h_Gates_t1,0,1139,0.0002181120067834854,67108864,0.00011613494564063194,6.588560826159551e-05,3.2654464456881825e-05,1.7594872922154602e-05,4,512,256,128,1
Gates_t1,0,1139,0.00032767999172210693,134217728,0.00013817908958584544,7.82183959167071e-05,3.895853700013833e-05,2.1002156669e-05,4,512,256,128,1
Activations_t1,0,1139,4.915200173854828e-05,131072,0.00016074162704423722,9.054701688882005e-05,4.560675370759472e-05,2.4587856447822435e-05,4,512,256,128,1
Cell Update_t1,0,1139,5.8368001133203504e-05,65536,0.00018210134453142883,0.0001021292483720515,5.19638687932842e-05,2.8008227366093096e-05,4,512,256,128,1
Hidden Update_t1,0,1139,4.300799965858459e-05,65536,0.00020552992177414364,0.00011572342591747997,5.8377019201576175e-05,3.142947665508747e-05,4,512,256,128,1
h_Gates_t2,0,1139,5.8368001133203504e-05,67108864,0.0002293582918145559,0.00012934149236798476,6.502183701742863e-05,3.499496242914247e-05,4,512,256,128,2
Gates_t2,0,1139,0.0001884160041809082,134217728,0.0002531400708050637,0.00014293900324346964,7.164655620608713e-05,3.855451135550689e-05,4,512,256,128,2
Activations_t2,0,1139,4.403200000524521e-05,131072,0.00027406207590036286,0.00015402095655048242,7.806340661734197e-05,4.1977712732538436e-05,4,512,256,128,2
Cell Update_t2,0,1139,6.963200122117996e-05,65536,0.0002954081257348292,0.00016557679913375978,8.443844588403634e-05,4.539288071703308e-05,4,512,256,128,2
Hidden Update_t2,0,1139,5.939200147986412e-05,65536,0.00031872655997491027,0.00017916458777378352,9.076820678117353e-05,4.879376541995317e-05,4,512,256,128,2
h_Gates_t3,0,1139,5.8368001133203504e-05,67108864,0.00034216182390808006,0.00019275237643157084,9.718395913599354e-05,5.2225488340515624e-05,4,512,256,128,3
Gates_t3,0,1139,0.00017510400712490083,134217728,0.0003644375645058925,0.00020510099741599674,0.00010365331403369357,5.568325305620215e-05,4,512,256,128,3
Activations_t3,0,1139,5.0175998359918594e-05,131072,0.0003846619347321937,0.00021541211677345018,0.0001101430464476999,5.9106771511043555e-05,4,512,256,128,3
Cell Update_t3,0,1139,6.860800087451935e-05,65536,0.00040806866110152236,0.0002290168498859657,0.00011651784821420375,6.253396300135285e-05,4,512,256,128,3
Hidden Update_t3,0,1139,3.7888001650571824e-05,65536,0.0004314909526023035,0.00024261158297633756,0.00012291629999962826,6.596306962633765e-05,4,512,256,128,3
h_Gates_t0,0,1139,0.0001812479943037033,104857600,5.903841551270111e-07,0.0,4.544431413313482e-07,1.3594101379566292e-07,4,512,320,128,0
Gates_t0,0,1139,0.0003973119854927063,167772160,2.42437539833127e-05,1.3584455309967325e-05,7.002651991007067e-06,3.656646682338309e-06,4,512,320,128,0
Activations_t0,0,1139,0.00019046400487422944,163840,4.827050061852841e-05,2.7178355075818672e-05,1.3756254893883962e-05,7.335890648825777e-06,4,512,320,128,0
Cell Update_t0,0,1139,0.0002109439969062805,81920,7.240748711753666e-05,4.0752254822251643e-05,2.058475369001115e-05,1.1070478605273854e-05,4,512,320,128,0
Hidden Update_t0,0,1139,0.0001894399970769882,81920,9.618203586799349e-05,5.4344765693770114e-05,2.7181809800985203e-05,1.4655460373238166e-05,4,512,320,128,0
h_Gates_t1,0,1139,0.00022937600314617158,104857600,0.00012002354478908622,6.792477656603069e-05,3.3829916230578364e-05,1.8268851992477164e-05,4,512,320,128,1
Gates_t1,0,1139,0.0003328000009059906,167772160,0.00014340896614182042,8.151534298406204e-05,4.0177414641906495e-05,2.171620851585187e-05,4,512,320,128,1
Activations_t1,0,1139,4.6080000698566435e-05,163840,0.0001676814348822194,9.510146497504479e-05,4.7099330457211173e-05,2.5480639449963425e-05,4,512,320,128,1
Cell Update_t1,0,1139,4.812800139188767e-05,81920,0.00019006729134940067,0.00010746536374739435,5.362569540052174e-05,2.8976232201484547e-05,4,512,320,128,1
Hidden Update_t1,0,1139,4.198399931192398e-05,81920,0.00021026524390023481,0.00011777453866557153,6.006140610464138e-05,3.2429299130021884e-05,4,512,320,128,1
h_Gates_t2,0,1139,6.656000018119811e-05,104857600,0.00023430970637622944,0.00013135593841795412,6.68627159901283e-05,3.6091051968147e-05,4,512,320,128,2
Gates_t2,0,1139,0.00020479999482631684,167772160,0.0002582412226103163,0.00014496344929781912,7.357565636047659e-05,3.970211695202054e-05,4,512,320,128,2
Activations_t2,0,1139,4.300799965858459e-05,163840,0.00028171915098792875,0.00015854068238851937,8.001445262261972e-05,4.3164015976789616e-05,4,512,320,128,2
Cell Update_t2,0,1139,5.939200147986412e-05,81920,0.00030518081838358817,0.00017211958214602419,8.645549971990005e-05,4.6605736517663866e-05,4,512,320,128,2
Hidden Update_t2,0,1139,3.686400130391121e-05,81920,0.0003286571344335276,0.00018570570411924336,9.291761100069674e-05,5.003381931358743e-05,4,512,320,128,2
h_Gates_t3,0,1139,5.7344000786542894e-05,104857600,0.00034767662707575547,0.0001947562669073477,9.941170091818611e-05,5.350865925022155e-05,4,512,320,128,3
Gates_t3,0,1139,0.00019148799777030944,167772160,0.0003715727808993328,0.00020838155559843585,0.0001061092773873536,5.7081947913543236e-05,4,512,320,128,3
Activations_t3,0,1139,6.348799914121628e-05,163840,0.00039523074840331366,0.0002219390664386367,0.00011267006180264421,6.0621620162032636e-05,4,512,320,128,3
Cell Update_t3,0,1139,5.427199974656105e-05,81920,0.0004193018086386757,0.0002355621328931079,0.00011952379534118252,6.421588040438515e-05,4,512,320,128,3
Hidden Update_t3,0,1139,5.119999870657921e-05,81920,0.0004427893838120752,0.000249115199295602,0.00012598895440219318,6.768523011427991e-05,4,512,320,128,3
h_Gates_t0,0,1139,0.00017919999361038207,150994944,4.831247330228711e-07,0.0,3.6384417996526697e-07,1.192805530576041e-07,4,512,384,128,0
Gates_t0,0,1139,0.00037273600697517394,201326592,2.4079050392926517e-05,1.3587510867552055e-05,6.8466940884625085e-06,3.6448454369119537e-06,4,512,384,128,0
Activations_t0,0,1139,0.00019456000626087187,196608,4.862705186488869e-05,2.7155577278392684e-05,1.42174116516975e-05,7.254062934798507e-06,4,512,384,128,0
Cell Update_t0,0,1139,0.00019865599274635314,98304,7.254923723334096e-05,4.0753365940560116e-05,2.090534616870903e-05,1.0890525124071814e-05,4,512,384,128,0
Hidden Update_t0,0,1139,0.0001966080069541931,98304,9.619735727709174e-05,5.4308376778777756e-05,2.7465663916960426e-05,1.4423316581353554e-05,4,512,384,128,0
h_Gates_t1,0,1139,0.00023244799673557281,150994944,0.00012008942962051239,6.791505432701683e-05,3.4128486191656836e-05,1.8045889101838723e-05,4,512,384,128,1
Gates_t1,0,1139,0.00032256001234054563,201326592,0.00014399730521243924,8.147534296298886e-05,4.083808655933139e-05,2.1683875690118975e-05,4,512,384,128,1
Activations_t1,0,1139,4.198399931192398e-05,196608,0.00016663778684372562,9.383563061859945e-05,4.751203023181747e-05,2.5290125993308685e-05,4,512,384,128,1
Cell Update_t1,0,1139,6.45119994878769e-05,98304,0.0001902499654541932,0.00010741980815254237,5.404339212356814e-05,2.8786765178082705e-05,4,512,384,128,1
Hidden Update_t1,0,1139,3.891199827194214e-05,98304,0.00021048999003711916,0.00011772703862078515,6.0504655903686685e-05,3.225829551264734e-05,4,512,384,128,1
h_Gates_t2,0,1139,5.8368001133203504e-05,150994944,0.0002346490884083061,0.0001313695495355205,6.737260056470431e-05,3.590693830808131e-05,4,512,384,128,2
Gates_t2,0,1139,0.00018636800348758697,201326592,0.0002581808549021067,0.00014490789369858703,7.389835495197079e-05,3.9374606251548894e-05,4,512,384,128,2
Activations_t2,0,1139,4.403200000524521e-05,196608,0.0002822058863218734,0.00015853373793106584,8.066256675222459e-05,4.300958163858302e-05,4,512,384,128,2
Cell Update_t2,0,1139,5.119999870657921e-05,98304,0.00030569616224649716,0.00017210097101383326,8.711626497073625e-05,4.647892626192768e-05,4,512,384,128,2
Hidden Update_t2,0,1139,5.939200147986412e-05,98304,0.00032796350058012576,0.00018444875866663324,9.357064568979098e-05,4.9944096223701555e-05,4,512,384,128,2
h_Gates_t3,0,1139,7.372800260782241e-05,150994944,0.0003497001519136315,0.00019604543460616242,0.00010020933905629734,5.344537825117178e-05,4,512,384,128,3
Gates_t3,0,1139,0.0001884160041809082,201326592,0.000372018511093396,0.00020833405555364948,0.00010673874677981799,5.694570875992858e-05,4,512,384,128,3
Activations_t3,0,1139,5.939200147986412e-05,196608,0.00039615372745737103,0.00022197267757562145,0.00011358654698027677,6.0594502901472876e-05,4,512,384,128,3
Cell Update_t3,0,1139,5.3247999399900436e-05,98304,0.00041965920378034363,0.00023551018839995663,0.00012007374078113961,6.407527459924746e-05,4,512,384,128,3
Hidden Update_t3,0,1139,6.860800087451935e-05,98304,0.0004432132770733142,0.0002490921437150462,0.00012656058291505342,6.756055044321465e-05,4,512,384,128,3
h_Gates_t0,0,1139,0.00016998399794101716,205520896,4.858990155052069e-07,0.0,3.5306167133798694e-07,1.3283734416722e-07,4,512,448,128,0
Gates_t0,0,1139,0.0003676159977912903,234881024,2.4039740844850054e-05,1.3571121964872646e-05,6.83008796406679e-06,3.638530915910618e-06,4,512,448,128,0
Activations_t0,0,1139,0.0001966080069541931,229376,4.7763966832003383e-05,2.7099743892478045e-05,1.3435251859303388e-05,7.2289710802219504e-06,4,512,448,128,0
Cell Update_t0,0,1139,0.0002242559939622879,114688,7.161622055624651e-05,4.068225476316911e-05,2.010101108079667e-05,1.0832954712280736e-05,4,512,448,128,0
Hidden Update_t0,0,1139,0.00019763199985027314,114688,9.540297670197144e-05,5.425504340195175e-05,2.6727421659698304e-05,1.442051164032139e-05,4,512,448,128,0
h_Gates_t1,0,1139,0.00019968000054359437,205520896,0.0001193154432444854,6.78281098167588e-05,3.346477510513066e-05,1.8022558322595965e-05,4,512,448,128,1
Gates_t1,0,1139,0.0003112959861755371,234881024,0.00014376820528351828,8.140034289283449e-05,4.059351330811846e-05,2.177434908256535e-05,4,512,448,128,1
Activations_t1,0,1139,6.246399879455566e-05,229376,0.0001676395937103921,9.49886870991179e-05,4.726506197868727e-05,2.5385844632586953e-05,4,512,448,128,1
Cell Update_t1,0,1139,5.119999870657921e-05,114688,0.00018998144087939463,0.00010733341919433315,5.376510690094111e-05,2.8882914784120384e-05,4,512,448,128,1
Hidden Update_t1,0,1139,4.403200000524521e-05,114688,0.0002141845121585783,0.00012092093006899063,6.0668170478943295e-05,3.259541161064437e-05,4,512,448,128,1
h_Gates_t2,0,1139,5.632000043988228e-05,205520896,0.0002345419536494628,0.00013122732720560748,6.722090627668195e-05,3.609372016717335e-05,4,512,448,128,2
Gates_t2,0,1139,0.00017100800573825837,234881024,0.00025819619208848724,0.0001448190047383946,7.378206763671794e-05,3.959511971337471e-05,4,512,448,128,2
Activations_t2,0,1139,6.143999844789505e-05,229376,0.0002817293647776352,0.0001584159600653834,8.024662864169509e-05,4.3066776070556754e-05,4,512,448,128,2
Cell Update_t2,0,1139,5.427199974656105e-05,114688,0.0003057422856356385,0.00017201291538526675,8.701556627906289e-05,4.6713803971308843e-05,4,512,448,128,2
Hidden Update_t2,0,1139,4.6080000698566435e-05,114688,0.00032936333540975433,0.00018563820405859133,9.35193998154605e-05,5.020573153570252e-05,4,512,448,128,2
h_Gates_t3,0,1139,5.222399905323982e-05,205520896,0.0003516222868661982,0.00019794904724079743,9.998800887923293e-05,5.368523074616787e-05,4,512,448,128,3
Gates_t3,0,1139,0.00016793599724769593,234881024,0.0003753159417551297,0.00021154155811942132,0.00010656439441811445,5.720998921759392e-05,4,512,448,128,3
Activations_t3,0,1139,4.300799965858459e-05,229376,0.0003955304561168891,0.0002218557330344595,0.00011300704318333975,6.0667679899089876e-05,4,512,448,128,3
Cell Update_t3,0,1139,6.143999844789505e-05,114688,0.00041948092667155233,0.0002354418550147841,0.00011974413385078611,6.429493780598214e-05,4,512,448,128,3
Hidden Update_t3,0,1139,3.891199827194214e-05,114688,0.0004430810856494316,0.0002490301992175148,0.00012625392628083827,6.779696015107857e-05,4,512,448,128,3
h_Gates_t0,0,1139,0.0001740799993276596,268435456,3.765606231537037e-06,3.2752803917901474e-06,3.412455507716128e-07,1.4908028897527662e-07,4,512,512,128,0
Gates_t0,0,1139,0.0003819519877433777,268435456,2.647892659504477e-05,1.56152902626161e-05,7.101557903463687e-06,3.7620784289649853e-06,4,512,512,128,0
Activations_t0,0,1139,0.0001884160041809082,262144,5.042344612602925e-05,2.9179467780693358e-05,1.3835991068782832e-05,7.407987276553057e-06,4,512,512,128,0
Cell Update_t0,0,1139,0.00019865599274635314,131072,7.233946818092158e-05,4.074419926425321e-05,2.0564681173953873e-05,1.1030587742714487e-05,4,512,512,128,0
Hidden Update_t0,0,1139,0.00019456000626087187,131072,9.573174679576631e-05,5.432032123309227e-05,2.6931599600816918e-05,1.4479825961857111e-05,4,512,512,128,0
h_Gates_t1,0,1139,0.0002037760019302368,268435456,0.0001195686981902758,6.790366542830384e-05,3.35966849328807e-05,1.8068347829091258e-05,4,512,512,128,1
Gates_t1,0,1139,0.0003256320059299469,268435456,0.0001434219115486726,8.149200963103453e-05,4.0245563029756015e-05,2.1684338887882066e-05,4,512,512,128,1
Activations_t1,0,1139,5.222399905323982e-05,262144,0.00016747259059877195,9.506368716216684e-05,4.706483904072956e-05,2.5344064395875547e-05,4,512,512,128,1
Cell Update_t1,0,1139,6.246399879455566e-05,131072,0.0001915741143784411,0.0001086698091548044,5.3883178384284136e-05,2.9021126839352554e-05,4,512,512,128,1
Hidden Update_t1,0,1139,5.529600009322166e-05,131072,0.00021564224667262028,0.0001222809311620665,6.071215190301543e-05,3.264916360753833e-05,4,512,512,128,1
h_Gates_t2,0,1139,5.119999870657921e-05,268435456,0.00023792578660873634,0.0001346106632418298,6.718614347109297e-05,3.612897989581354e-05,4,512,512,128,2
Gates_t2,0,1139,0.00016383999586105347,268435456,0.00026171910767079187,0.00014822622969035137,7.382924045223199e-05,3.966363752820851e-05,4,512,512,128,2
Activations_t2,0,1139,4.095999896526337e-05,262144,0.0002819789819675229,0.00015851207125194833,8.033203982113577e-05,4.313487089443884e-05,4,512,512,128,2
Cell Update_t2,0,1139,5.7344000786542894e-05,131072,0.00030552600026305057,0.00017212930436727447,8.679577471434191e-05,4.660092118143421e-05,4,512,512,128,2
Hidden Update_t2,0,1139,3.993599861860275e-05,131072,0.00032910140277741054,0.0001857207041275899,9.329923547265941e-05,5.008146317716127e-05,4,512,512,128,2
h_Gates_t3,0,1139,5.8368001133203504e-05,268435456,0.00035140820160020663,0.00019804432510284187,9.979533400286851e-05,5.356854249449629e-05,4,512,512,128,3
Gates_t3,0,1139,0.00017715199291706084,268435456,0.0003753932849978104,0.0002116618359906397,0.00010653027994637649,5.720116906079425e-05,4,512,512,128,3
Activations_t3,0,1139,5.427199974656105e-05,262144,0.0003990806626620842,0.0002252293468458788,0.00011311161993366597,6.07396958825394e-05,4,512,512,128,3
Cell Update_t3,0,1139,5.939200147986412e-05,131072,0.000421511239625528,0.00023755380115630942,0.0001196897732517405,6.426766521747808e-05,4,512,512,128,3
Hidden Update_t3,0,1139,5.939200147986412e-05,131072,0.0004432013442441504,0.00024912214373884467,0.00012629444964658808,6.778475085871765e-05,4,512,512,128,3
h_Gates_t0,0,1139,0.0001740799993276596,339738624,1.7885469403601776e-06,1.2486121114818616e-06,4.203708918529281e-07,1.1956393702538797e-07,4,512,576,128,0
Gates_t0,0,1139,0.0004290559887886047,301989888,2.590345506485926e-05,1.4833067432107327e-05,7.268632759345299e-06,3.801754873406634e-06,4,512,576,128,0
Activations_t0,0,1139,0.0001894399970769882,294912,4.988009225200155e-05,2.8416967182920416e-05,1.402431288610815e-05,7.438812182972986e-06,4,512,576,128,0
Cell Update_t0,0,1139,0.00020889599621295928,147456,7.209129641213427e-05,4.075531038338909e-05,2.0425493840381045e-05,1.0910492188364139e-05,4,512,576,128,0
Hidden Update_t0,0,1139,0.00018534399569034577,147456,9.563659029220545e-05,5.432976569252901e-05,2.6910598195127762e-05,1.4396226404548672e-05,4,512,576,128,0
