operation,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,input_size,hidden_size,batch_size,time_step
Hidden Update_t2,1,76767,0.0003338240087032318,32768000,0.00012590762626058392,7.42458927263101e-05,3.474540140741044e-05,1.6916332126863364e-05,4,640,6400,2560,2
h_Gates_t3,0,76767,0.006371327877044678,838860800000,0.0001340865562338264,7.894089648274871e-05,3.710607885150678e-05,1.803958089957088e-05,4,640,6400,2560,3
Gates_t3,0,76767,0.0014592000246047973,83886080000,0.00014287610351688263,8.419923402058771e-05,3.9479157416634665e-05,1.919771207966023e-05,4,640,6400,2560,3
Activations_t3,4,76767,0.0005038080215454101,65536000,0.00015128511935306018,8.902423788015312e-05,4.189685712857128e-05,2.036402434433575e-05,4,640,6400,2560,3
Cell Update_t3,0,76767,0.00048025599122047426,32768000,0.00016207398381540018,9.5823687765062e-05,4.4564610373882055e-05,2.1685685676456104e-05,4,640,6400,2560,3
Hidden Update_t3,0,76767,0.00032153600454330446,32768000,0.00017064361983596527,0.00010050535818351136,4.71648046762585e-05,2.2973456976195388e-05,4,640,6400,2560,3
h_Gates_t0,7,76767,0.012928000450134277,1887436800000,1.8160956925935388e-06,1.2786121352803548e-06,4.2120172585131607e-07,1.1628183146186799e-07,4,640,9600,2560,0
Gates_t0,7,76767,0.00207257604598999,125829120000,1.1599872425757261e-05,7.205561331602439e-06,2.994147395316525e-06,1.4001636988382962e-06,4,640,9600,2560,0
Activations_t0,1,76767,0.0006737920045852661,98304000,2.2661704426216057e-05,1.4383900399650429e-05,5.592070029207703e-06,2.685733997357924e-06,4,640,9600,2560,0
Cell Update_t0,1,76767,0.0006635519862174988,49152000,3.085398567091354e-05,1.908140416162496e-05,7.941634408859671e-06,3.830947100428905e-06,4,640,9600,2560,0
Hidden Update_t0,1,76767,0.0004095999896526337,49152000,4.07750638639715e-05,2.5117520102924118e-05,1.0539463431564339e-05,5.118080329483043e-06,4,640,9600,2560,0
h_Gates_t1,1,76767,0.013818880081176758,1887436800000,4.892737068846671e-05,2.9767801596136678e-05,1.2889938923054626e-05,6.269630169275412e-06,4,640,9600,2560,1
Gates_t1,7,76767,0.002027519941329956,125829120000,5.860863953184445e-05,3.599225102490777e-05,1.5216315228599921e-05,7.4000732783367646e-06,4,640,9600,2560,1
Activations_t1,7,76767,0.000711679995059967,98304000,6.686279818215302e-05,4.069919922855547e-05,1.7612628534537534e-05,8.550970419060018e-06,4,640,9600,2560,1
Cell Update_t1,1,76767,0.0006553599834442139,49152000,7.515973084270994e-05,4.546336970534526e-05,1.9985452932795144e-05,9.710908204569535e-06,4,640,9600,2560,1
Hidden Update_t1,1,76767,0.0004147199988365173,49152000,8.343022182722206e-05,5.015642902250761e-05,2.2403987645399324e-05,1.086980515931512e-05,4,640,9600,2560,1
h_Gates_t2,0,76767,0.013805567741394043,1887436800000,9.169742017995406e-05,5.487087723921036e-05,2.4799279561630617e-05,1.2027263379113078e-05,4,640,9600,2560,2
Gates_t2,0,76767,0.0020336639881134034,125829120000,0.0001017903346894752,6.1020048821802675e-05,2.7444323622108878e-05,1.3325962245563639e-05,4,640,9600,2560,2
Activations_t2,8,76767,0.0007127040028572083,98304000,0.00011010562610813926,6.580449709758796e-05,2.9816588575475467e-05,1.4484540435075815e-05,4,640,9600,2560,2
Cell Update_t2,8,76767,0.0006758400201797485,49152000,0.00011965146855706535,7.177977965255877e-05,3.221287660361413e-05,1.5658812300892425e-05,4,640,9600,2560,2
Hidden Update_t2,1,76767,0.0004095999896526337,49152000,0.0001279416836492265,7.65081167628523e-05,3.463141103844094e-05,1.680215584793322e-05,4,640,9600,2560,2
h_Gates_t3,7,76767,0.013819904327392578,1887436800000,0.00013621210028068694,8.117950939023899e-05,3.707288826939985e-05,1.7959702621048076e-05,4,640,9600,2560,3
Gates_t3,7,76767,0.0020285439491271972,125829120000,0.0001487491407505105,8.931590478766793e-05,3.999962922190134e-05,1.9433606740941206e-05,4,640,9600,2560,3
Activations_t3,1,76767,0.0007167999744415283,98304000,0.0001571544215648869,9.416146422225324e-05,4.2395493083034665e-05,2.059746425959896e-05,4,640,9600,2560,3
Cell Update_t3,1,76767,0.0006696959733963013,49152000,0.00016532351377892583,9.88528568655056e-05,4.473335134220829e-05,2.1737305571211914e-05,4,640,9600,2560,3
Hidden Update_t3,1,76767,0.00041574400663375855,49152000,0.00017503335096077732,0.00010489813947955895,4.7242721960815207e-05,2.2892489520403126e-05,4,640,9600,2560,3
h_Gates_t0,13,76767,0.02394316864013672,3355443200000,3.1173327759310897e-06,2.6216687629698754e-06,3.646791806324011e-07,1.309848323288132e-07,4,640,12800,2560,0
Gates_t0,13,76767,0.0026746881008148193,167772160000,2.3482346708329262e-05,1.5028623135293628e-05,5.5393408203564636e-06,2.9143827526791706e-06,4,640,12800,2560,0
Activations_t0,1,76767,0.0008458240032196045,131072000,3.2419614760785846e-05,1.991723815564228e-05,8.261412442457216e-06,4.2409641626863524e-06,4,640,12800,2560,0
Cell Update_t0,1,76767,0.0008355839848518371,65536000,4.125436160405276e-05,2.4630297481564867e-05,1.1029656879272837e-05,5.594407243215056e-06,4,640,12800,2560,0
Hidden Update_t0,1,76767,0.0005181440114974975,65536000,5.0783083543805295e-05,3.063280228587928e-05,1.3403252667037405e-05,6.74702859088861e-06,4,640,12800,2560,0
h_Gates_t1,6,76767,0.025868288040161135,3355443200000,5.9503078921817563e-05,3.5342528271087303e-05,1.609451593115839e-05,8.066034719571873e-06,4,640,12800,2560,1
Gates_t1,6,76767,0.00263372802734375,167772160000,6.953107625055708e-05,4.18344779049562e-05,1.8468132830048393e-05,9.228465515552491e-06,4,640,12800,2560,1
Activations_t1,8,76767,0.0008980479836463929,131072000,8.131331060490081e-05,4.9638095262594106e-05,2.1134809407833636e-05,1.054040593447307e-05,4,640,12800,2560,1
Cell Update_t1,8,76767,0.0008355839848518371,65536000,8.961748109209565e-05,5.436948793757779e-05,2.353071576899953e-05,1.1717277385518341e-05,4,640,12800,2560,1
Hidden Update_t1,1,76767,0.0005109760165214538,65536000,9.971651981380125e-05,6.038977053179906e-05,2.6287986863704742e-05,1.3038762418297457e-05,4,640,12800,2560,1
h_Gates_t2,1,76767,0.025777151107788086,3355443200000,0.00010806233292537037,6.511727431401937e-05,2.873009965072759e-05,1.421495896062343e-05,4,640,12800,2560,2
Gates_t2,13,76767,0.002639872074127197,167772160000,0.00011852609177661912,7.204505764235591e-05,3.1102584882048475e-05,1.5378449252214745e-05,4,640,12800,2560,2
Activations_t2,13,76767,0.0009123839735984803,131072000,0.00012688286653766168,7.678978365532885e-05,3.354385405728412e-05,1.6549228825048716e-05,4,640,12800,2560,2
Cell Update_t2,2,76767,0.0008386560082435608,65536000,0.00013521571810512257,8.14956207477735e-05,3.598438156525831e-05,1.7735715792090756e-05,4,640,12800,2560,2
Hidden Update_t2,1,76767,0.0005150719881057739,65536000,0.00014350960750475277,8.622812453751294e-05,3.83811695937996e-05,1.8900313373440226e-05,4,640,12800,2560,2
h_Gates_t3,1,76767,0.025810943603515626,3355443200000,0.0001532068721502691,9.226701825681971e-05,4.08668863045949e-05,2.007296758885449e-05,4,640,12800,2560,3
Gates_t3,14,76767,0.002642944097518921,167772160000,0.00016389592606621148,9.924841272734852e-05,4.3376964701542526e-05,2.127054863732043e-05,4,640,12800,2560,3
Activations_t3,14,76767,0.0009093120098114014,131072000,0.00017250661127713604,0.00010429702788528061,4.5772294673362014e-05,2.243728871849342e-05,4,640,12800,2560,3
Cell Update_t3,0,76767,0.0008325120210647583,65536000,0.00018331889713231803,0.00011114258890998485,4.841838567912118e-05,2.3757922543212002e-05,4,640,12800,2560,3
Hidden Update_t3,0,76767,0.000506879985332489,65536000,0.0001934472477326922,0.00011713592704154507,5.119972234863407e-05,2.511159834251306e-05,4,640,12800,2560,3
h_Gates_t0,3,76767,0.03740364837646484,5242880000000,3.5490955288026987e-06,2.9650023662952663e-06,4.554984199532132e-07,1.2859474255421907e-07,4,640,16000,2560,0
Gates_t0,19,76767,0.003246079921722412,209715200000,1.615906381207228e-05,1.1416120234031268e-05,3.2704365052361323e-06,1.472507072804879e-06,4,640,16000,2560,0
Activations_t0,19,76767,0.0010496000051498414,163840000,2.510420579888091e-05,1.6329179729268617e-05,5.960936713188519e-06,2.8140893564237746e-06,4,640,16000,2560,0
Cell Update_t0,1,76767,0.0010045440196990967,81920000,3.402512518384239e-05,2.1147239134933216e-05,8.72918948334727e-06,4.148696565561906e-06,4,640,16000,2560,0
Hidden Update_t0,1,76767,0.0006031360030174255,81920000,4.402094915535076e-05,2.7182521741053733e-05,1.137399215474233e-05,5.4644352595547005e-06,4,640,16000,2560,0
h_Gates_t1,9,76767,0.0408197135925293,5242880000000,5.223615699515195e-05,3.186558104673054e-05,1.3747231831108282e-05,6.623344117313133e-06,4,640,16000,2560,1
Gates_t1,9,76767,0.0032583680152893065,209715200000,6.300156848793316e-05,3.906836458611451e-05,1.6143117081149176e-05,7.790086820669472e-06,4,640,16000,2560,1
Activations_t1,14,76767,0.001129472017288208,163840000,7.2809633356366e-05,4.5266702873192344e-05,1.8584649034375164e-05,8.958281448798486e-06,4,640,16000,2560,1
Cell Update_t1,14,76767,0.0010035200119018555,81920000,8.369017049975684e-05,5.2031430509913434e-05,2.1318681221598e-05,1.0340058768245403e-05,4,640,16000,2560,1
Hidden Update_t1,0,76767,0.000605184018611908,81920000,9.3674163971965e-05,5.803865753151172e-05,2.398401002052554e-05,1.1651496419927747e-05,4,640,16000,2560,1
h_Gates_t2,20,76767,0.040499198913574216,5242880000000,0.00010197890237810253,6.273449462312897e-05,2.6402557788697198e-05,1.2841849966276359e-05,4,640,16000,2560,2
Gates_t2,20,76767,0.0032143359184265137,209715200000,0.00011472823300193829,7.143561269984389e-05,2.9115084680938607e-05,1.4177535621155791e-05,4,640,16000,2560,2
Activations_t2,2,76767,0.0011427839994430542,163840000,0.00012319167316806977,7.625061655147647e-05,3.157955054139882e-05,1.536150607519448e-05,4,640,16000,2560,2
Cell Update_t2,2,76767,0.001001471996307373,81920000,0.00013158633073686755,8.096978699256852e-05,3.4042871678721144e-05,1.6573672065577908e-05,4,640,16000,2560,2
Hidden Update_t2,1,76767,0.0006123520135879517,81920000,0.00014122629890850634,8.697145846170429e-05,3.648520891036573e-05,1.7769631536436345e-05,4,640,16000,2560,2
h_Gates_t3,1,76767,0.04048998260498047,5242880000000,0.00014964035006475297,9.168090667444062e-05,3.899418147309793e-05,1.8965261917214434e-05,4,640,16000,2560,3
Gates_t3,21,76767,0.0032419838905334473,209715200000,0.00016104993263208858,9.941952397696241e-05,4.146067733518154e-05,2.0169731319944638e-05,4,640,16000,2560,3
Activations_t3,21,76767,0.0011253759860992431,163840000,0.00017076874725784533,0.00010546036214620358,4.394745793571573e-05,2.1360927175926027e-05,4,640,16000,2560,3
Cell Update_t3,1,76767,0.0010086400508880614,81920000,0.00018125122327820927,0.00011226453424839633,4.641332213062722e-05,2.2573366899185738e-05,4,640,16000,2560,3
Hidden Update_t3,1,76767,0.0006123520135879517,81920000,0.0001910133313988593,0.000118286761292552,4.892151024828801e-05,2.38050598580193e-05,4,640,16000,2560,3
h_Gates_t0,15,76767,0.05466828918457031,7549747200000,1.8022664226725506e-06,1.2816676964177987e-06,3.647258473363224e-07,1.5587287891842956e-07,4,640,19200,2560,0
Gates_t0,17,76767,0.0038338561058044434,251658240000,1.8664940033326844e-05,1.3734733204984195e-05,3.3504137914395354e-06,1.579793036903113e-06,4,640,19200,2560,0
Activations_t0,17,76767,0.001269760012626648,196608000,2.8723664962441416e-05,1.9804182514349122e-05,6.01767509191475e-06,2.901807356177544e-06,4,640,19200,2560,0
Cell Update_t0,1,76767,0.0011827199459075927,98304000,3.7599718566246744e-05,2.4610019682569373e-05,8.753106446924425e-06,4.236592436752948e-06,4,640,19200,2560,0
Hidden Update_t0,1,76767,0.0007034879922866821,98304000,4.8124815523190505e-05,3.065530230372815e-05,1.1726867159262896e-05,5.742646060199461e-06,4,640,19200,2560,0
h_Gates_t1,10,76767,0.061911041259765626,7549747200000,5.65585894055429e-05,3.5360861616595685e-05,1.4237437778829957e-05,6.960290010117263e-06,4,640,19200,2560,1
Gates_t1,10,76767,0.003836927890777588,251658240000,7.299954010638068e-05,4.7560593596784884e-05,1.7097153677711387e-05,8.341792831884417e-06,4,640,19200,2560,1
Activations_t1,23,76767,0.0013629440069198608,196608000,8.143669313126973e-05,5.234476409654576e-05,1.9549078139250928e-05,9.542850895473059e-06,4,640,19200,2560,1
Cell Update_t1,1,76767,0.0011827199459075927,98304000,9.122036373939228e-05,5.8388935592290636e-05,2.2069841544747077e-05,1.0761586602354586e-05,4,640,19200,2560,1
Hidden Update_t1,1,76767,0.0007178239822387695,98304000,9.96577947095021e-05,6.314532829065911e-05,2.4557202701302062e-05,1.1955263717540947e-05,4,640,19200,2560,1
h_Gates_t2,31,76767,0.061416446685791014,7549747200000,0.00010803973231401345,6.785310984014359e-05,2.7022787451546054e-05,1.316383502232382e-05,4,640,19200,2560,2
Gates_t2,31,76767,0.0038891520500183106,251658240000,0.00012213121885997115,7.820339589770242e-05,2.9555087532941952e-05,1.437273542932678e-05,4,640,19200,2560,2
Activations_t2,2,76767,0.0013721599578857423,196608000,0.00013088211638871805,8.328006661884046e-05,3.204254202290348e-05,1.5559507746974116e-05,4,640,19200,2560,2
Cell Update_t2,2,76767,0.0011796480417251586,98304000,0.00014101490099907525,8.932062701205723e-05,3.4778604489529245e-05,1.691566949748878e-05,4,640,19200,2560,2
Hidden Update_t2,1,76767,0.0007106559872627258,98304000,0.00014945603898785856,9.406090858021798e-05,3.7267847314254466e-05,1.8127283093386113e-05,4,640,19200,2560,2
h_Gates_t3,1,76767,0.061429759979248044,7549747200000,0.00015786143624105164,9.882841239416962e-05,3.970860398908168e-05,1.9324419857800348e-05,4,640,19200,2560,3
Gates_t3,30,76767,0.0039034879207611086,251658240000,0.00017363229706467262,0.00011068064409869294,4.237811168023974e-05,2.057354128573995e-05,4,640,19200,2560,3
Activations_t3,2,76767,0.0013670400381088257,196608000,0.00018344051024595952,0.00011673731560790657,4.488701229847167e-05,2.1816182339581296e-05,4,640,19200,2560,3
Cell Update_t3,2,76767,0.0011745280027389527,98304000,0.00019231430782630756,0.00012152093054140778,4.76247444886552e-05,2.3168632796244606e-05,4,640,19200,2560,3
Hidden Update_t3,1,76767,0.0007106559872627258,98304000,0.00020070850477590032,0.00012625093433271672,5.0078576173940865e-05,2.4378994269242753e-05,4,640,19200,2560,3
h_Gates_t0,0,76767,0.07693004608154297,10276044800000,3.208181822463515e-06,2.6505576755653237e-06,4.3289534631431315e-07,1.2472880058387796e-07,4,640,22400,2560,0
Gates_t0,4,76767,0.004483071804046631,293601280000,1.9059479980218895e-05,1.4366678161792379e-05,3.1902978300138267e-06,1.502503988412689e-06,4,640,22400,2560,0
Activations_t0,4,76767,0.001385472059249878,229376000,2.8093155062627327e-05,1.9303904331025024e-05,5.925038073360377e-06,2.8642126582419257e-06,4,640,22400,2560,0
Cell Update_t0,40,76767,0.0013486080169677734,114688000,3.8214224377593013e-05,2.5352242502663103e-05,8.661210817853277e-06,4.200771057076632e-06,4,640,22400,2560,0
Hidden Update_t0,40,76767,0.0008069120049476623,114688000,4.662284350536152e-05,3.0077524062477323e-05,1.1137052242966936e-05,5.408267199917261e-06,4,640,22400,2560,0
h_Gates_t1,1,76767,0.08810905456542968,10276044800000,5.502224364637129e-05,3.4799750057601386e-05,1.3611223666746327e-05,6.611269922023575e-06,4,640,22400,2560,1
Gates_t1,8,76767,0.004489215850830078,293601280000,7.47624909897587e-05,5.000198444804482e-05,1.6620065518262866e-05,8.140441023451e-06,4,640,22400,2560,1
Activations_t1,8,76767,0.0015155199766159057,229376000,8.383820298429046e-05,5.494587729515388e-05,1.940010468673729e-05,9.492221002399285e-06,4,640,22400,2560,1
Cell Update_t1,38,76767,0.0013629440069198608,114688000,9.243243105214425e-05,5.969532553606882e-05,2.1977098414997353e-05,1.0760007101078069e-05,4,640,22400,2560,1
Hidden Update_t1,38,76767,0.0007987200021743775,114688000,0.00010092420179770757,6.446866268916551e-05,2.4488689868714265e-05,1.1966849239827776e-05,4,640,22400,2560,1
h_Gates_t2,1,76767,0.0875345916748047,10276044800000,0.00011062766834673007,7.047783416425091e-05,2.6976699914675866e-05,1.3173134267803284e-05,4,640,22400,2560,2
Gates_t2,17,76767,0.004773888111114502,293601280000,0.00012284341629115598,7.848228501572407e-05,2.978347049342441e-05,1.4577660782007488e-05,4,640,22400,2560,2
Activations_t2,17,76767,0.001511423945426941,229376000,0.00013475933106100356,8.671840270579878e-05,3.224880079901989e-05,1.579212755618487e-05,4,640,22400,2560,2
Cell Update_t2,30,76767,0.0013547519445419312,114688000,0.00014541350748915362,9.367063049836588e-05,3.4748024742839966e-05,1.699485224794774e-05,4,640,22400,2560,2
Hidden Update_t2,30,76767,0.0007976959943771363,114688000,0.00015512250448630359,9.969591308944814e-05,3.723509784360956e-05,1.8191493553245856e-05,4,640,22400,2560,2
h_Gates_t3,1,76767,0.08787967681884766,10276044800000,0.00016359689560329935,0.00010440869463934632,3.9780960713631155e-05,1.9407240250321833e-05,4,640,22400,2560,3
Gates_t3,1,76767,0.004698112010955811,293601280000,0.00017958877381414417,0.0001161578707069566,4.2654697179286567e-05,2.0776205927900958e-05,4,640,22400,2560,3
Activations_t3,39,76767,0.0015267839431762696,229376000,0.00019046616000126671,0.00012293093168125324,4.53908696460008e-05,2.2144358674012623e-05,4,640,22400,2560,3
Cell Update_t3,8,76767,0.0013475840091705322,114688000,0.00019886878300173137,0.00012765565768191323,4.7855356617588184e-05,2.3357768702229905e-05,4,640,22400,2560,3
Hidden Update_t3,8,76767,0.0008038399815559387,114688000,0.00020740152124035642,0.00013241843927147556,5.038891558887789e-05,2.4594166380002907e-05,4,640,22400,2560,3
h_Gates_t0,0,76767,0.1036779556274414,13421772800000,4.926833492758506e-07,0.0,3.7583030066453554e-07,1.1685304861131506e-07,4,640,25600,2560,0
Gates_t0,0,76767,0.005078015804290771,335544320000,2.390959541829511e-05,1.8065292231028707e-05,3.972529566910379e-06,1.8717736203560256e-06,4,640,25600,2560,0
Activations_t0,57,76767,0.0015738879442214965,262144000,3.3041204865363745e-05,2.298251838439569e-05,6.774578752992769e-06,3.2841077279752875e-06,4,640,25600,2560,0
Cell Update_t0,3,76767,0.0015247360467910767,131072000,4.191944743724825e-05,2.777224444017179e-05,9.509217051813148e-06,4.637985945263314e-06,4,640,25600,2560,0
Hidden Update_t0,3,76767,0.0008939520120620727,131072000,5.205408100213955e-05,3.3801138147993015e-05,1.2246389797103494e-05,6.00655305704304e-06,4,640,25600,2560,0
h_Gates_t1,1,76767,0.1219727325439453,13421772800000,6.0570664825656676e-05,3.85328085990011e-05,1.4801823230338983e-05,7.236032996316592e-06,4,640,25600,2560,1
Gates_t1,1,76767,0.00521830415725708,335544320000,8.341970678720108e-05,5.591504472945985e-05,1.8404193056677058e-05,9.100469001064177e-06,4,640,25600,2560,1
