,source,batch_size,input_size,hidden_size,component,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,peak,flops_per_second,HEF
8457,NVIDIA GeForce RTX 2080 Ti,2560,128,1280,Hidden Update,0,3372,0.0002734079957008,6553600,0.0002278910055929,0.0001017789703112,6.00457693931983e-05,6.606626588852485e-05,4,11340000000000.0,23970037830.10002,0.211376
8458,NVIDIA GeForce RTX 2080 Ti,2560,128,1280,compute_gates,0,3372,0.0009123839735984,3355443200,0.0001910577412413,8.539479053659704e-05,5.031097661267268e-05,5.535197409210303e-05,4,11340000000000.0,3677665650752.5967,32.430914
8459,NVIDIA GeForce RTX 2080 Ti,2560,128,1280,hidden_gates,0,3372,0.0035430400371551,33554432000,0.0001781588837337,7.958506366811946e-05,4.693829346409378e-05,5.1635526601515685e-05,4,11340000000000.0,9470520131898.56,83.514287
8460,NVIDIA GeForce RTX 2080 Ti,2560,128,1920,Activations,0,3372,0.0005140479803085,19660800,0.0002045202252814,9.20089624969478e-05,5.359675285961e-05,5.891450992492587e-05,4,11340000000000.0,38247013417.30941,0.337275
8461,NVIDIA GeForce RTX 2080 Ti,2560,128,1920,Cell Update,0,3372,0.0005662720203399,9830400,0.000216462905308,9.733924453847465e-05,5.676177328641643e-05,6.23618874831322e-05,4,11340000000000.0,17359854710.990993,0.153085
8462,NVIDIA GeForce RTX 2080 Ti,2560,128,1920,Hidden Update,0,3372,0.0003440639972686,9830400,0.0002282550607153,0.0001025834154013,5.987780681001217e-05,6.579383850392501e-05,4,11340000000000.0,28571428798.24684,0.251953
8463,NVIDIA GeForce RTX 2080 Ti,2560,128,1920,compute_gates,0,3372,0.0013045760393142,5033164800,0.0001926276873799,8.66942360229217e-05,5.046631791636981e-05,5.546713344061661e-05,4,11340000000000.0,3858084656104.7334,34.021911
8464,NVIDIA GeForce RTX 2080 Ti,2560,128,1920,hidden_gates,5,3372,0.0077291522026062,75497472000,0.0001803623648727,8.100089813467548e-05,4.733880029105219e-05,5.2022666447010335e-05,4,11340000000000.0,9767885276543.389,86.136554
8465,NVIDIA GeForce RTX 2080 Ti,2560,128,2560,Activations,0,3372,0.0006881279945373,26214400,0.0001969847175975,8.530479046520156e-05,5.318634350809994e-05,5.849358362426785e-05,4,11340000000000.0,38095238397.65691,0.335937
8466,NVIDIA GeForce RTX 2080 Ti,2560,128,2560,Cell Update,0,3372,0.0007271680235862,13107200,0.0002078536845619,8.952201606149401e-05,5.635191906824023e-05,6.197974943219199e-05,4,11340000000000.0,18024995014.713055,0.158951
8467,NVIDIA GeForce RTX 2080 Ti,2560,128,2560,Hidden Update,0,3372,0.0004352320134639,13107200,0.000218604120874,9.36925749535078e-05,5.948317007019392e-05,6.542837585030994e-05,4,11340000000000.0,30115431757.152138,0.265568
8468,NVIDIA GeForce RTX 2080 Ti,2560,128,2560,compute_gates,1,3372,0.0018370560407638,6710886400,0.000186364935227,8.117173160293589e-05,5.009920202719514e-05,5.509400159688788e-05,4,11340000000000.0,3653065693744.3174,32.213983
8469,NVIDIA GeForce RTX 2080 Ti,2560,128,2560,hidden_gates,6,3372,0.0163430404663085,134217728000,0.0001751285578501,7.655561680053324e-05,4.6940460961357336e-05,5.163248008825931e-05,4,11340000000000.0,8212531093996.402,72.420909
8470,NVIDIA GeForce RTX 2080 Ti,2560,128,3200,Activations,0,3372,0.0008005440235137,32768000,0.000187192871142,7.450533738229126e-05,5.370290711248849e-05,5.8984626647226e-05,4,11340000000000.0,40932164924.767845,0.360954
8471,NVIDIA GeForce RTX 2080 Ti,2560,128,3200,Cell Update,0,3372,0.0008929280042648,16384000,0.0001982544334583,7.879284081191429e-05,5.693246230301964e-05,6.252913034344532e-05,4,11340000000000.0,18348623765.574368,0.161804
8472,NVIDIA GeForce RTX 2080 Ti,2560,128,3200,Hidden Update,0,3372,0.000523392021656,16384000,0.0002088962462805,8.291006632710207e-05,6.003754316310126e-05,6.594863679032515e-05,4,11340000000000.0,31303495892.355045,0.276045
8473,NVIDIA GeForce RTX 2080 Ti,2560,128,3200,compute_gates,1,3372,0.0022650880813598,8388608000,0.000176389313043,7.030172290711789e-05,5.056213818752439e-05,5.552545194842573e-05,4,11340000000000.0,3703435671677.751,32.658163
8474,NVIDIA GeForce RTX 2080 Ti,2560,128,3200,hidden_gates,9,3372,0.0270520324707031,209715200000,0.0001649923030787,6.540921899400587e-05,4.746612456066133e-05,5.211695952406246e-05,4,11340000000000.0,7752289970342.082,68.362345
8475,NVIDIA GeForce RTX 2080 Ti,2560,128,3840,Activations,1,3372,0.0009461759924888,39321600,0.000187358967069,7.561978271830583e-05,5.32359824787515e-05,5.850320187195794e-05,4,11340000000000.0,41558441888.352455,0.366477
8476,NVIDIA GeForce RTX 2080 Ti,2560,128,3840,Cell Update,1,3372,0.0010751680135726,19660800,0.0001979653122228,7.972339711237453e-05,5.633067885258546e-05,6.191123625786788e-05,4,11340000000000.0,18286258288.75853,0.161254
8477,NVIDIA GeForce RTX 2080 Ti,2560,128,3840,Hidden Update,0,3372,0.000615423977375,19660800,0.0002085686045153,8.38264559508417e-05,5.942412172387575e-05,6.531802684064e-05,4,11340000000000.0,31946756582.12122,0.281717
8478,NVIDIA GeForce RTX 2080 Ti,2560,128,3840,compute_gates,2,3372,0.0026971840858459,10066329600,0.0001765626902579,7.138283488394848e-05,5.009012374284794e-05,5.508973163114811e-05,4,11340000000000.0,3732162610933.901,32.911487
8479,NVIDIA GeForce RTX 2080 Ti,2560,128,3840,hidden_gates,15,3372,0.0434462738037109,301989888000,0.0001645761652597,6.596366388222918e-05,4.696445849201862e-05,5.164804288551524e-05,4,11340000000000.0,6950881204781.387,61.295249
8480,NVIDIA GeForce RTX 2080 Ti,2560,128,4480,Activations,1,3372,0.0011282880306243,45875200,0.0001939627000348,7.94920080373629e-05,5.453073073303029e-05,5.993996126441921e-05,4,11340000000000.0,40659121389.966805,0.358546
8481,NVIDIA GeForce RTX 2080 Ti,2560,128,4480,Cell Update,0,3372,0.0012206079959869,22937600,0.0002047298617019,8.366117804037287e-05,5.7670753581058105e-05,6.339793008054627e-05,4,11340000000000.0,18791946370.508762,0.165714
8482,NVIDIA GeForce RTX 2080 Ti,2560,128,4480,Hidden Update,0,3372,0.0007741439938545,22937600,0.0002153893989059,8.778840356349349e-05,6.07794861595418e-05,6.682150918288558e-05,4,11340000000000.0,29629629864.84283,0.261284
8483,NVIDIA GeForce RTX 2080 Ti,2560,128,4480,compute_gates,0,3372,0.0031239359378814,11744051200,0.0001830225981515,7.521950461963911e-05,5.134105730661152e-05,5.6462036225269735e-05,4,11340000000000.0,3759376451222.817,33.151468
8484,NVIDIA GeForce RTX 2080 Ti,2560,128,4480,hidden_gates,37,3372,0.0622233581542968,411041792000,0.0001702911020392,6.914561087079107e-05,4.817265621572409e-05,5.29728349527205e-05,4,11340000000000.0,6605908202201.647,58.253159
8485,NVIDIA GeForce RTX 2080 Ti,2560,128,5120,Activations,1,3372,0.0012756479978561,52428800,0.0002088683816225,9.752757802061752e-05,5.299453905148161e-05,5.834626455040447e-05,4,11340000000000.0,41099739182.057846,0.362432
8486,NVIDIA GeForce RTX 2080 Ti,2560,128,5120,Cell Update,1,3372,0.0013883199691772,26214400,0.0002207042282055,0.000102803137798,5.611686715557073e-05,6.178422325187654e-05,4,11340000000000.0,18882102528.23504,0.166509
8487,NVIDIA GeForce RTX 2080 Ti,2560,128,5120,Hidden Update,0,3372,0.0008097919821739,26214400,0.0002324219464674,0.0001080206419725,5.921028511681168e-05,6.519101937803208e-05,4,11340000000000.0,32371770253.426083,0.285465
8488,NVIDIA GeForce RTX 2080 Ti,2560,128,5120,compute_gates,0,3372,0.0032686080932617,13421772800,0.000197092348032,9.223674045522046e-05,4.990802500146352e-05,5.494758257537342e-05,4,11340000000000.0,4106265546998.2007,36.210455
8489,NVIDIA GeForce RTX 2080 Ti,2560,128,5120,hidden_gates,48,3372,0.0821828155517578,536870912000,0.0001814545668325,8.30417330988098e-05,4.684164160684709e-05,5.15711921269352e-05,4,11340000000000.0,6532641993287.329,57.607072
8490,NVIDIA GeForce RTX 2080 Ti,2560,128,5760,Activations,1,3372,0.0013977600336074,58982400,0.0002122472325641,0.0001001131356463,5.339901553702981e-05,5.873508138073936e-05,4,11340000000000.0,42197801183.20858,0.372115
8491,NVIDIA GeForce RTX 2080 Ti,2560,128,5760,Cell Update,0,3372,0.0015625920295715,29491200,0.0002239478527952,0.000105336750936,5.648171325341941e-05,6.212938860574504e-05,4,11340000000000.0,18873256385.4733,0.166431
8492,NVIDIA GeForce RTX 2080 Ti,2560,128,5760,Hidden Update,0,3372,0.0009010559916496,29491200,0.0002357901800607,0.0001106173107157,5.9604460632464105e-05,6.556840871259977e-05,4,11340000000000.0,32729597575.850147,0.288621
8493,NVIDIA GeForce RTX 2080 Ti,2560,128,5760,compute_gates,2,3372,0.0037181439399719,15099494400,0.0002005068251093,9.482646475156288e-05,5.0327570052064e-05,5.535279030573535e-05,4,11340000000000.0,4061030084842.3086,35.811553
8494,NVIDIA GeForce RTX 2080 Ti,2560,128,5760,hidden_gates,61,3372,0.1156799392700195,679477248000,0.0001833555875079,8.43142341189207e-05,4.716814480852918e-05,5.1873208580535727e-05,4,11340000000000.0,5873769058729.948,51.796905
8495,NVIDIA GeForce RTX 2080 Ti,2560,128,6400,Activations,1,3372,0.0015461119413375,65536000,0.0002300430989805,0.0001162928708122,5.418205216151869e-05,5.956817600676027e-05,4,11340000000000.0,42387616477.04923,0.373789
